date,aqi,pm25,pm10,no2,o3
2024-12-25 06:00:00,5,149.98,192.84,40.78,113.01
2024-12-25 07:00:00,5,119.08,151.47,23.65,138.76
2024-12-25 08:00:00,5,103.29,129.38,17.99,150.2
2024-12-23 09:00:00,5,230.38,305.55,76.09,173.09
2024-12-23 10:00:00,5,156.92,215.6,43.87,181.67
2024-12-23 11:00:00,5,108.5,158.35,29.13,170.23
2024-12-23 12:00:00,5,77.71,124.08,23.31,150.2
2024-12-23 13:00:00,5,79.17,128.14,58.26,90.84
2024-12-23 14:00:00,5,117.7,174.47,117.9,25.39
2024-12-23 15:00:00,5,182.96,251.94,141.2,0.74
2024-12-23 16:00:00,5,300.19,388.73,159.03,0
2024-12-23 17:00:00,5,517.2,640.1,219.35,0
2024-12-23 18:00:00,5,581.7,734.68,244.02,0
2024-12-23 19:00:00,5,278.19,378.61,143.95,1.99
2024-12-23 20:00:00,5,156.4,217.91,67.17,40.05
2024-12-23 21:00:00,5,116.93,158.18,33.93,77.25
2024-12-23 22:00:00,5,100.52,132.57,23.31,90.84
2024-12-23 23:00:00,5,88.7,116.78,19.19,94.41
2024-12-24 00:00:00,5,81.6,107.83,17.65,95.84
2024-12-24 01:00:00,5,81.95,108.06,18.68,97.27
2024-12-24 02:00:00,5,94.38,122.58,26.39,94.41
2024-12-24 03:00:00,5,127.21,163.33,52.09,73.67
2024-12-24 04:00:00,5,149.48,195.14,76.09,57.94
2024-12-24 05:00:00,5,148.25,197.41,69.92,67.23
2024-12-24 06:00:00,5,136.21,182.81,52.09,94.41
2024-12-24 07:00:00,5,112.5,148.61,28.79,130.18
2024-12-24 08:00:00,5,91.9,118.35,20.73,141.62
2024-12-22 09:00:00,4,57.13,81.95,14.57,147.34
2024-12-22 10:00:00,3,42.6,66.07,10.71,138.76
2024-12-22 11:00:00,3,33.13,55.55,8.48,124.45
2024-12-22 12:00:00,3,29.51,51.49,8.31,114.44
2024-12-22 13:00:00,3,30.18,52.7,11.14,107.29
2024-12-22 14:00:00,3,32.63,56.1,12.85,105.86
2024-12-22 15:00:00,3,35.49,59.56,12,108.72
2024-12-22 16:00:00,4,59.86,89.19,33.24,86.55
2024-12-22 17:00:00,5,103.87,141.89,64.43,51.5
2024-12-22 18:00:00,5,151.16,196.94,91.85,25.03
2024-12-22 19:00:00,5,182.15,232.29,111.04,8.76
2024-12-22 20:00:00,5,215.8,266.96,127.49,1.63
2024-12-22 21:00:00,5,271.93,329.72,143.95,0.07
2024-12-22 22:00:00,5,282.55,344.83,138.46,0.08
2024-12-22 23:00:00,5,218.67,280.36,105.56,1.59
2024-12-23 00:00:00,5,129.59,186.98,59.63,17.88
2024-12-23 01:00:00,5,86.08,140.34,31.87,43.27
2024-12-23 02:00:00,5,110.42,166.45,37.36,50.07
2024-12-23 03:00:00,5,184,250.22,76.77,30.4
2024-12-23 04:00:00,5,265.53,348.94,112.41,18.42
2024-12-23 05:00:00,5,315.93,414.23,124.75,30.4
2024-12-23 06:00:00,5,335.64,439.51,128.87,59.37
2024-12-23 07:00:00,5,248.73,332.19,91.85,115.87
2024-12-23 08:00:00,5,231.76,310.15,81.57,145.91
2024-12-21 09:00:00,4,52.61,73.95,14.22,138.76
2024-12-21 10:00:00,3,47.05,67.34,14.57,137.33
2024-12-21 11:00:00,3,46.18,66.42,16.62,131.61
2024-12-21 12:00:00,3,47.38,69.01,20.39,124.45
2024-12-21 13:00:00,4,61.25,87.14,40.78,100.14
2024-12-21 14:00:00,5,84.24,116.65,61.69,75.82
2024-12-21 15:00:00,5,103.64,141.4,63.06,71.53
2024-12-21 16:00:00,5,119.47,161.89,54.84,78.68
2024-12-21 17:00:00,5,129.58,173.63,46.61,85.83
2024-12-21 18:00:00,5,136.18,179.76,42.5,88.69
2024-12-21 19:00:00,5,133.8,174.59,39.76,89.41
2024-12-21 20:00:00,5,118.25,152.99,32.22,92.98
2024-12-21 21:00:00,5,105.13,135.33,22.62,100.14
2024-12-21 22:00:00,5,99.24,128.16,16.96,104.43
2024-12-21 23:00:00,5,97.14,126.18,15.59,103
2024-12-22 00:00:00,5,97.15,127,16.11,100.14
2024-12-22 01:00:00,5,99.08,130.09,18.68,97.27
2024-12-22 02:00:00,5,112.03,145.49,28.79,87.26
2024-12-22 03:00:00,5,154.97,195.99,63.06,59.37
2024-12-22 04:00:00,5,201.01,252.97,100.08,37.55
2024-12-22 05:00:00,5,221.16,280.56,104.19,46.49
2024-12-22 06:00:00,5,221.8,280.74,94.59,78.68
2024-12-22 07:00:00,5,100.59,132.75,30.16,133.04
2024-12-22 08:00:00,4,69.27,95.05,18.34,143.05
2024-12-20 09:00:00,4,53.49,81.83,17.65,131.61
2024-12-20 10:00:00,4,55.08,82.19,17.14,133.04
2024-12-20 11:00:00,4,60.06,87.12,19.88,133.04
2024-12-20 12:00:00,4,62.17,88.93,24.33,127.32
2024-12-20 13:00:00,5,76.37,105.41,50.72,97.27
2024-12-20 14:00:00,5,102.76,137.04,81.57,63.66
2024-12-20 15:00:00,5,130.19,169.35,87.05,53.64
2024-12-20 16:00:00,5,150.21,193.09,77.46,60.08
2024-12-20 17:00:00,5,154.79,197.68,61.69,75.82
2024-12-20 18:00:00,5,153.03,193.59,50.72,88.69
2024-12-20 19:00:00,5,140.58,177.65,42.5,98.71
2024-12-20 20:00:00,5,119.4,151.11,31.19,108.72
2024-12-20 21:00:00,5,106.04,134.26,18.68,118.73
2024-12-20 22:00:00,5,104.26,131.21,13.54,124.45
2024-12-20 23:00:00,5,106.66,133.95,12.34,124.45
2024-12-21 00:00:00,5,110.07,138.06,12.51,121.59
2024-12-21 01:00:00,5,113.12,141.92,14.22,117.3
2024-12-21 02:00:00,5,118.92,148.88,20.73,108.72
2024-12-21 03:00:00,5,134.98,168.68,39.76,89.41
2024-12-21 04:00:00,5,139.53,175.9,55.52,78.68
2024-12-21 05:00:00,5,130.93,168,52.09,85.83
2024-12-21 06:00:00,5,116.98,152.18,40.1,105.86
2024-12-21 07:00:00,4,74.52,100.05,20.22,130.18
2024-12-21 08:00:00,4,59.28,81.14,15.25,137.33
2024-12-19 09:00:00,4,60.18,98.01,21.42,140.19
2024-12-19 10:00:00,4,55.67,94.13,20.05,141.62
2024-12-19 11:00:00,3,48.18,87.21,18.68,131.61
2024-12-19 12:00:00,3,42,81.85,18.51,115.87
2024-12-19 13:00:00,3,41.94,82.2,26.39,100.14
2024-12-19 14:00:00,4,50.25,91.88,39.76,85.83
2024-12-19 15:00:00,4,65.79,109.23,50.04,75.82
2024-12-19 16:00:00,5,135.4,194.04,104.19,31.83
2024-12-19 17:00:00,5,217.41,293.91,137.09,3.13
2024-12-19 18:00:00,5,229.32,309.95,117.9,8.67
2024-12-19 19:00:00,5,204.61,278.71,84.31,34.69
2024-12-19 20:00:00,5,176.63,237.23,60.32,56.51
2024-12-19 21:00:00,5,157.05,205.32,40.44,77.25
2024-12-19 22:00:00,5,150.34,189.99,27.76,92.98
2024-12-19 23:00:00,5,145.55,180.08,21.93,103
2024-12-20 00:00:00,5,138.78,170.88,19.88,108.72
2024-12-20 01:00:00,5,136.02,167.88,21.42,110.15
2024-12-20 02:00:00,5,150.49,185.96,32.9,103
2024-12-20 03:00:00,5,187.43,231.73,69.23,73.67
2024-12-20 04:00:00,5,202.34,253.62,97.33,50.78
2024-12-20 05:00:00,5,185.2,239.04,90.48,57.94
2024-12-20 06:00:00,5,153.93,206.13,68.55,84.4
2024-12-20 07:00:00,5,76.31,111.16,29.82,120.16
2024-12-20 08:00:00,4,53.32,81.19,19.36,128.75
2024-12-18 09:00:00,4,52.38,85.53,21.59,130.18
2024-12-18 10:00:00,4,68.85,104.21,43.53,113.01
2024-12-18 11:00:00,5,105.17,148.33,87.05,80.82
2024-12-18 12:00:00,5,131.01,181.88,131.61,40.77
2024-12-18 13:00:00,5,149.54,205.57,167.25,2.86
2024-12-18 14:00:00,5,171.75,232.19,168.62,0
2024-12-18 15:00:00,5,172.45,237.04,154.91,1.59
2024-12-18 16:00:00,5,143.29,209.92,104.19,24.68
2024-12-18 17:00:00,5,166.24,242.17,89.11,28.97
2024-12-18 18:00:00,5,179.87,257.2,79.51,36.12
2024-12-18 19:00:00,5,178.53,251.9,74.71,39.34
2024-12-18 20:00:00,5,160.82,224.88,67.17,41.84
2024-12-18 21:00:00,5,134.57,186.99,51.41,51.5
2024-12-18 22:00:00,5,121.51,165.78,39.07,59.37
2024-12-18 23:00:00,5,115.87,155.72,31.87,65.8
2024-12-19 00:00:00,5,109.57,146.87,28.45,70.1
2024-12-19 01:00:00,5,105.84,142.1,29.82,70.1
2024-12-19 02:00:00,5,120.78,159.48,44.55,60.08
2024-12-19 03:00:00,5,181.04,229.99,94.59,25.03
2024-12-19 04:00:00,5,238.16,302.7,120.64,15.38
2024-12-19 05:00:00,5,259.3,336.42,123.38,25.39
2024-12-19 06:00:00,5,248.26,327.94,120.64,47.21
2024-12-19 07:00:00,5,87.93,133.9,39.41,113.01
2024-12-19 08:00:00,4,63.55,102.22,23.31,131.61
2024-12-17 09:00:00,5,206.6,328.07,80.2,165.94
2024-12-17 10:00:00,5,218.22,338.76,94.59,157.36
2024-12-17 11:00:00,5,270.99,394.8,142.57,125.89
2024-12-17 12:00:00,5,293.56,419.7,189.19,71.53
2024-12-17 13:00:00,5,268.57,387.73,216.6,6.79
2024-12-17 14:00:00,5,218.39,319.32,171.36,0
2024-12-17 15:00:00,5,145.87,226.22,111.04,3.31
2024-12-17 16:00:00,5,82.57,157.26,45.24,62.23
2024-12-17 17:00:00,5,90.71,170.98,40.1,70.1
2024-12-17 18:00:00,5,93.7,175.15,38.04,70.1
2024-12-17 19:00:00,5,85.01,163.46,34.96,69.38
2024-12-17 20:00:00,4,66.73,135.99,27.08,73.67
2024-12-17 21:00:00,4,54.31,112.49,19.19,79.39
2024-12-17 22:00:00,3,48.7,97.54,15.08,83.68
2024-12-17 23:00:00,3,45.68,88.95,14.05,85.83
2024-12-18 00:00:00,3,44.83,86.68,14.05,87.26
2024-12-18 01:00:00,3,46.05,88.57,15.77,86.55
2024-12-18 02:00:00,4,56.32,101.8,23.31,80.82
2024-12-18 03:00:00,5,83.16,135.74,45.93,62.94
2024-12-18 04:00:00,5,103.69,163.37,61.69,52.93
2024-12-18 05:00:00,5,114.25,178.58,56.89,65.09
2024-12-18 06:00:00,5,117.49,183.68,47.3,90.12
2024-12-18 07:00:00,5,92.01,145.86,31.19,118.73
2024-12-18 08:00:00,4,63.1,101.26,22.96,127.32
2024-12-16 09:00:00,5,114.02,168.56,29.13,167.37
2024-12-16 10:00:00,5,107.09,159.53,27.76,173.09
2024-12-16 11:00:00,5,98.54,148.44,27.76,167.37
2024-12-16 12:00:00,5,89.47,137.62,30.5,147.34
2024-12-16 13:00:00,5,110.07,174.31,84.31,71.53
2024-12-16 14:00:00,5,166.58,264.81,143.95,2.64
2024-12-16 15:00:00,5,253.64,387.56,146.69,0
2024-12-16 16:00:00,5,396.7,551.01,163.14,0
2024-12-16 17:00:00,5,571.58,731.27,202.89,0
2024-12-16 18:00:00,5,655.64,821.64,230.31,0
2024-12-16 19:00:00,5,551.47,707.8,205.64,0
2024-12-16 20:00:00,5,380.77,510.28,159.03,0
2024-12-16 21:00:00,5,248.83,347.35,122.01,0.02
2024-12-16 22:00:00,5,192.21,269.55,94.59,0.63
2024-12-16 23:00:00,5,185.6,250.84,76.77,4.02
2024-12-17 00:00:00,5,191.02,248.12,64.43,12.16
2024-12-17 01:00:00,5,194.01,245.77,60.32,19.49
2024-12-17 02:00:00,5,203.77,256.97,71.97,17.52
2024-12-17 03:00:00,5,249.58,317.98,106.93,2.21
2024-12-17 04:00:00,5,322.17,406.21,126.12,5.99
2024-12-17 05:00:00,5,403.22,497.04,149.43,13.41
2024-12-17 06:00:00,5,465.83,568.05,194.67,28.61
2024-12-17 07:00:00,5,261.57,366.7,128.87,94.41
2024-12-17 08:00:00,5,224.56,343.23,97.33,141.62
2024-12-15 09:00:00,5,113.69,159.92,34.96,171.66
2024-12-15 10:00:00,5,95.14,134.15,25.02,181.67
2024-12-15 11:00:00,5,77.93,110.66,20.56,177.38
2024-12-15 12:00:00,4,59.76,86.85,18.85,158.79
2024-12-15 13:00:00,4,71.53,98.86,56.21,100.14
2024-12-15 14:00:00,5,117.38,150.92,119.27,35.05
2024-12-15 15:00:00,5,177.22,219.95,148.06,4.07
2024-12-15 16:00:00,5,283.39,339.59,160.4,0.02
2024-12-15 17:00:00,5,422.84,497.17,183.7,0
2024-12-15 18:00:00,5,495.96,588.67,191.93,0
2024-12-15 19:00:00,5,445.89,546.52,167.25,0
2024-12-15 20:00:00,5,321.74,412.35,128.87,0
2024-12-15 21:00:00,5,223.83,302.57,93.22,0.18
2024-12-15 22:00:00,5,176.76,246.65,66.49,10.91
2024-12-15 23:00:00,5,163.39,226.99,43.18,41.13
2024-12-16 00:00:00,5,155.67,213.68,32.9,65.09
2024-12-16 01:00:00,5,149.55,203.14,30.85,79.39
2024-12-16 02:00:00,5,165.43,218.79,43.87,73.67
2024-12-16 03:00:00,5,227.83,288.64,91.85,41.13
2024-12-16 04:00:00,5,293.9,367.51,132.98,20.92
2024-12-16 05:00:00,5,335.28,420.52,145.32,27.89
2024-12-16 06:00:00,5,377.52,470.21,160.4,45.78
2024-12-16 07:00:00,5,146.55,205.82,52.78,130.18
2024-12-16 08:00:00,5,117.98,173.58,32.9,154.5
2024-12-14 09:00:00,4,74.1,122.15,16.62,164.51
2024-12-14 10:00:00,4,69.09,112.71,17.82,164.51
2024-12-14 11:00:00,4,67.56,111,20.56,163.08
2024-12-14 12:00:00,4,69.53,114.73,24.33,158.79
2024-12-14 13:00:00,5,83.22,134.71,37.7,140.19
2024-12-14 14:00:00,5,105.08,168.79,52.78,120.16
2024-12-14 15:00:00,5,120.81,191.63,54.15,105.86
2024-12-14 16:00:00,5,128.42,202.26,47.98,100.14
2024-12-14 17:00:00,5,130.52,203.43,40.44,98.71
2024-12-14 18:00:00,5,132.24,203.29,35.3,98.71
2024-12-14 19:00:00,5,127.92,193.85,32.22,98.71
2024-12-14 20:00:00,5,115.33,173.81,26.73,100.14
2024-12-14 21:00:00,5,105.51,156.88,19.88,104.43
2024-12-14 22:00:00,5,103.46,150.65,16.11,104.43
2024-12-14 23:00:00,5,105.37,149.87,15.42,103
2024-12-15 00:00:00,5,107.04,150.26,15.94,98.71
2024-12-15 01:00:00,5,109.53,151.94,18.51,94.41
2024-12-15 02:00:00,5,120.99,164.33,28.1,85.83
2024-12-15 03:00:00,5,158.23,208.1,60.32,60.8
2024-12-15 04:00:00,5,190.93,250.57,89.11,41.84
2024-12-15 05:00:00,5,196.09,262.24,90.48,47.92
2024-12-15 06:00:00,5,188.56,256.57,80.88,73.67
2024-12-15 07:00:00,5,138.64,199.43,50.72,123.02
2024-12-15 08:00:00,5,121.05,172.87,39.07,153.06
2024-12-13 09:00:00,4,66.34,123.01,17.31,144.48
2024-12-13 10:00:00,4,63.33,120.75,18.16,144.48
2024-12-13 11:00:00,4,62.97,121.96,20.56,141.62
2024-12-13 12:00:00,4,64.84,127.44,24.68,135.9
2024-12-13 13:00:00,4,68.97,135.47,29.47,125.89
2024-12-13 14:00:00,5,77.37,148.29,31.19,118.73
2024-12-13 15:00:00,5,85.49,160.49,28.1,115.87
2024-12-13 16:00:00,5,103.76,187.38,30.85,108.72
2024-12-13 17:00:00,5,118.89,206.23,30.16,107.29
2024-12-13 18:00:00,5,127.1,208.63,28.1,108.72
2024-12-13 19:00:00,5,121.14,190.44,25.36,113.01
2024-12-13 20:00:00,5,104.71,162.49,18.34,120.16
2024-12-13 21:00:00,5,93.68,144.3,11.14,127.32
2024-12-13 22:00:00,5,91.12,139.24,8.83,131.61
2024-12-13 23:00:00,5,91.87,139.52,8.4,133.04
2024-12-14 00:00:00,5,94.17,142.99,8.48,133.04
2024-12-14 01:00:00,5,98.44,150.06,9.51,133.04
2024-12-14 02:00:00,5,106.5,162.65,13.71,128.75
2024-12-14 03:00:00,5,122,185.14,26.39,115.87
2024-12-14 04:00:00,5,129.05,199.63,38.73,107.29
2024-12-14 05:00:00,5,124.61,200.32,35.99,113.01
2024-12-14 06:00:00,5,116.91,193.42,28.1,130.18
2024-12-14 07:00:00,5,91.66,153.73,18.16,151.63
2024-12-14 08:00:00,5,81.31,134.89,16.45,160.22
2024-12-12 09:00:00,4,67.44,119.49,29.82,130.18
2024-12-12 10:00:00,4,54.21,101.38,26.05,131.61
2024-12-12 11:00:00,3,47.8,92.52,26.39,125.89
2024-12-12 12:00:00,3,43.46,87.37,29.13,113.01
2024-12-12 13:00:00,3,41.67,86.52,35.3,95.84
2024-12-12 14:00:00,3,43.15,89.74,39.41,86.55
2024-12-12 15:00:00,3,44.44,90.09,35.99,87.26
2024-12-12 16:00:00,4,65.75,117.24,50.72,68.66
2024-12-12 17:00:00,5,84.15,137.27,55.52,57.94
2024-12-12 18:00:00,5,83.78,132.02,47.98,61.51
2024-12-12 19:00:00,4,71.78,114.19,41.13,65.8
2024-12-12 20:00:00,4,52.61,88.74,31.87,72.24
2024-12-12 21:00:00,3,42.41,74.47,22.62,78.68
2024-12-12 22:00:00,3,38.94,69.25,17.48,83.68
2024-12-12 23:00:00,3,36.12,66.55,14.91,87.26
2024-12-13 00:00:00,3,33.23,63.55,13.88,88.69
2024-12-13 01:00:00,3,30.1,59.54,14.05,90.12
2024-12-13 02:00:00,3,34.72,66.26,19.54,85.83
2024-12-13 03:00:00,4,54.21,95.12,35.3,73.67
2024-12-13 04:00:00,4,74.01,126.44,45.24,74.39
2024-12-13 05:00:00,5,89.52,148.48,40.44,91.55
2024-12-13 06:00:00,5,97.16,158.09,31.19,115.87
2024-12-13 07:00:00,5,77.23,128.73,20.22,135.9
2024-12-13 08:00:00,4,66.54,117.45,17.65,141.62
2024-12-11 09:00:00,5,81.49,131.56,45.93,121.59
2024-12-11 10:00:00,5,87.23,136.37,45.24,138.76
2024-12-11 11:00:00,5,91.56,141.77,44.55,148.77
2024-12-11 12:00:00,5,89.56,141.29,44.55,150.2
2024-12-11 13:00:00,5,99.65,155.62,76.77,105.86
2024-12-11 14:00:00,5,137.56,200.09,145.32,30.76
2024-12-11 15:00:00,5,198.09,268.99,168.62,0.3
2024-12-11 16:00:00,5,283.22,368.98,161.77,0
2024-12-11 17:00:00,5,324.25,424.87,150.8,0
2024-12-11 18:00:00,5,285.49,387.03,124.75,0
2024-12-11 19:00:00,5,212.14,301.58,101.45,0.09
2024-12-11 20:00:00,5,145.41,214.82,78.83,8.76
2024-12-11 21:00:00,5,107.14,162.12,45.93,42.2
2024-12-11 22:00:00,5,94.6,144.45,29.13,65.09
2024-12-11 23:00:00,5,92.43,142.16,23.65,73.67
2024-12-12 00:00:00,5,94.8,146.41,22.62,75.82
2024-12-12 01:00:00,5,101.44,155.04,24.68,75.1
2024-12-12 02:00:00,5,117.9,173.47,37.7,63.66
2024-12-12 03:00:00,5,156.77,215.95,77.46,30.76
2024-12-12 04:00:00,5,182.92,247.68,97.33,18.06
2024-12-12 05:00:00,5,182.33,252.67,95.96,26.82
2024-12-12 06:00:00,5,167.74,243.2,89.11,47.92
2024-12-12 07:00:00,5,109.89,180.21,55.52,92.98
2024-12-12 08:00:00,5,83.69,143.78,37.01,120.16
2024-12-10 09:00:00,3,45.86,89.64,27.42,127.32
2024-12-10 10:00:00,3,47.56,89.24,29.47,133.04
2024-12-10 11:00:00,3,49.4,89.45,32.56,134.47
2024-12-10 12:00:00,3,49.06,88.18,37.7,128.75
2024-12-10 13:00:00,5,82.49,129.3,100.08,67.23
2024-12-10 14:00:00,5,159.19,225.32,183.7,3.04
2024-12-10 15:00:00,5,266.82,357.41,211.12,0
2024-12-10 16:00:00,5,383.52,502.75,224.83,0
2024-12-10 17:00:00,5,452.68,593.8,213.86,0
2024-12-10 18:00:00,5,447.13,591.96,186.44,0
2024-12-10 19:00:00,5,360.52,490.46,154.91,0
2024-12-10 20:00:00,5,252.11,361.56,127.49,0.01
2024-12-10 21:00:00,5,171.78,259.82,98.71,4.16
2024-12-10 22:00:00,5,132.16,204.83,63.06,30.04
2024-12-10 23:00:00,5,119.13,183.89,43.53,49.35
2024-12-11 00:00:00,5,117.2,178.71,35.99,57.94
2024-12-11 01:00:00,5,119.55,180.12,36.67,59.37
2024-12-11 02:00:00,5,136.74,199.64,50.04,50.78
2024-12-11 03:00:00,5,199.53,274.06,95.96,20.03
2024-12-11 04:00:00,5,267.35,360.98,119.27,13.41
2024-12-11 05:00:00,5,299.43,412.15,132.98,20.92
2024-12-11 06:00:00,5,309.08,431.57,150.8,37.19
2024-12-11 07:00:00,5,108.7,172.98,67.17,88.69
2024-12-11 08:00:00,5,82.4,136.44,49.35,107.29
2024-12-09 09:00:00,5,111.81,199.13,61.01,128.75
2024-12-09 10:00:00,5,142.9,236.99,85.68,123.02
2024-12-09 11:00:00,5,188.54,294.29,128.87,95.84
2024-12-09 12:00:00,5,207.46,319.28,167.25,52.93
2024-12-09 13:00:00,5,216.75,326.71,202.89,3.71
2024-12-09 14:00:00,5,251.21,357.92,208.38,0
2024-12-09 15:00:00,5,315.46,424.01,222.09,0
2024-12-09 16:00:00,5,353.92,468.27,208.38,0
2024-12-09 17:00:00,5,327.01,443.21,161.77,0
2024-12-09 18:00:00,5,256.2,361.23,120.64,0
2024-12-09 19:00:00,5,182.05,266.83,101.45,0.25
2024-12-09 20:00:00,5,129.78,196.87,82.94,7.24
2024-12-09 21:00:00,5,93.29,145.94,54.15,31.83
2024-12-09 22:00:00,5,77.74,122.25,36.67,51.5
2024-12-09 23:00:00,4,71.54,112.67,29.13,60.8
2024-12-10 00:00:00,4,68.75,108.83,26.39,64.37
2024-12-10 01:00:00,4,67.06,107.61,27.08,65.09
2024-12-10 02:00:00,5,79.03,123.3,38.04,60.08
2024-12-10 03:00:00,5,123.32,179.46,76.09,34.69
2024-12-10 04:00:00,5,153.76,225.51,95.96,26.82
2024-12-10 05:00:00,5,150.67,232.66,93.22,38.27
2024-12-10 06:00:00,5,130.58,215.35,78.83,65.09
2024-12-10 07:00:00,4,59.72,118.63,34.62,111.58
2024-12-10 08:00:00,3,46.93,94.32,27.08,121.59
2024-12-08 09:00:00,3,29.9,55.29,20.73,121.59
2024-12-08 10:00:00,3,25.5,51.65,17.65,123.02
2024-12-08 11:00:00,3,23,51.48,16.96,118.73
2024-12-08 12:00:00,3,22.51,54.78,18.85,113.01
2024-12-08 13:00:00,3,26.01,64.2,27.08,103
2024-12-08 14:00:00,3,29.66,74,31.19,92.98
2024-12-08 15:00:00,3,31.97,85.69,27.76,87.26
2024-12-08 16:00:00,3,37.81,99.44,29.13,80.11
2024-12-08 17:00:00,4,45.76,108.03,33.59,70.1
2024-12-08 18:00:00,4,53.72,114.06,35.99,61.51
2024-12-08 19:00:00,4,58.78,115.87,38.39,53.64
2024-12-08 20:00:00,4,52.46,104.9,35.3,50.78
2024-12-08 21:00:00,4,51.4,102.44,32.22,50.78
2024-12-08 22:00:00,4,54.83,105.17,29.47,49.35
2024-12-08 23:00:00,4,62.33,113.13,30.5,45.78
2024-12-09 00:00:00,4,72.64,125.65,33.59,41.48
2024-12-09 01:00:00,5,82.68,139.06,38.39,36.48
2024-12-09 02:00:00,5,101.28,162.31,52.78,26.82
2024-12-09 03:00:00,5,159.25,231.47,87.74,5.63
2024-12-09 04:00:00,5,225.44,312.56,101.45,10.19
2024-12-09 05:00:00,5,273.36,374.44,117.9,17.52
2024-12-09 06:00:00,5,309.8,422.98,149.43,35.05
2024-12-09 07:00:00,5,116.23,202.62,69.92,92.98
2024-12-09 08:00:00,5,102.12,185.72,56.89,115.87
2024-12-07 09:00:00,3,47.68,75.64,29.47,137.33
2024-12-07 10:00:00,3,37.33,65.98,22.28,138.76
2024-12-07 11:00:00,3,34.56,64.97,23.31,130.18
2024-12-07 12:00:00,3,34.74,68.01,28.45,115.87
2024-12-07 13:00:00,4,64.25,103.41,93.22,50.07
2024-12-07 14:00:00,5,130.37,180.48,159.03,0.52
2024-12-07 15:00:00,5,218.17,282.72,165.88,0
2024-12-07 16:00:00,5,310.41,391.5,159.03,0
2024-12-07 17:00:00,5,342.58,424.14,137.09,0
2024-12-07 18:00:00,5,270.58,332.36,105.56,0
2024-12-07 19:00:00,5,131.86,168.52,78.83,0.37
2024-12-07 20:00:00,3,49.62,73.97,43.87,28.97
2024-12-07 21:00:00,3,25.12,47.45,17.82,70.81
2024-12-07 22:00:00,2,16.67,38.52,9.25,86.55
2024-12-07 23:00:00,2,15.53,37.52,7.54,89.41
2024-12-08 00:00:00,2,15.69,40.01,7.28,92.98
2024-12-08 01:00:00,2,17.13,43.82,8.48,94.41
2024-12-08 02:00:00,3,23.07,50.56,14.22,87.26
2024-12-08 03:00:00,3,35.14,63.61,29.13,72.96
2024-12-08 04:00:00,3,47.26,75.78,43.87,60.8
2024-12-08 05:00:00,4,50.95,78,43.53,65.8
2024-12-08 06:00:00,3,46.7,71.99,35.99,82.97
2024-12-08 07:00:00,3,32.95,55.91,24.33,104.43
2024-12-08 08:00:00,3,29.64,53.46,20.91,114.44
2024-12-06 09:00:00,5,329.85,412.31,111.04,217.44
2024-12-06 10:00:00,5,331.1,407.38,90.48,266.08
2024-12-06 11:00:00,5,245.67,313.61,63.75,254.63
2024-12-06 12:00:00,5,139.66,201.42,46.61,191.69
2024-12-06 13:00:00,5,88.43,146.91,58.26,108.72
2024-12-06 14:00:00,5,83.72,141.61,87.74,47.21
2024-12-06 15:00:00,5,93.91,151.41,98.71,23.96
2024-12-06 16:00:00,5,126.53,185.37,108.3,7.78
2024-12-06 17:00:00,5,179.36,243.05,111.04,0.24
2024-12-06 18:00:00,5,226.34,294.63,108.3,0.01
2024-12-06 19:00:00,5,236.49,304.27,105.56,0
2024-12-06 20:00:00,5,222.63,284.78,102.82,0
2024-12-06 21:00:00,5,211.15,273.72,101.45,0
2024-12-06 22:00:00,5,180.41,246.2,87.74,0.01
2024-12-06 23:00:00,5,141.28,206.37,69.23,1.21
2024-12-07 00:00:00,5,114.67,177.89,51.41,14.31
2024-12-07 01:00:00,5,97.59,158.01,39.07,32.9
2024-12-07 02:00:00,5,91.41,148.35,42.5,38.98
2024-12-07 03:00:00,5,104.66,161.72,67.86,26.46
2024-12-07 04:00:00,5,125.78,183.65,82.25,23.6
2024-12-07 05:00:00,5,144.46,202.77,85.68,30.76
2024-12-07 06:00:00,5,142.97,198.94,84.31,53.64
2024-12-07 07:00:00,4,71.72,111.58,43.53,104.43
2024-12-07 08:00:00,4,54.74,84.69,33.59,125.89
2024-12-05 09:00:00,5,101.12,152.92,23.99,167.37
2024-12-05 10:00:00,4,66.26,105.88,13.37,154.5
2024-12-05 11:00:00,3,47.43,80.11,11.31,133.04
2024-12-05 12:00:00,3,39.99,69.82,12,121.59
2024-12-05 13:00:00,3,46.24,77.91,35.3,89.41
2024-12-05 14:00:00,4,61.51,98.53,62.38,55.07
2024-12-05 15:00:00,4,73.33,116.42,67.17,43.27
2024-12-05 16:00:00,5,96.78,149.37,78.83,25.75
2024-12-05 17:00:00,5,133.51,196.07,94.59,4.52
2024-12-05 18:00:00,5,182.78,252.71,98.71,0.14
2024-12-05 19:00:00,5,209.2,279.62,100.08,0
2024-12-05 20:00:00,5,209.2,275.43,104.19,0
2024-12-05 21:00:00,5,231.9,298.78,113.79,0
2024-12-05 22:00:00,5,262.21,330.45,122.01,0
2024-12-05 23:00:00,5,290.52,358.89,127.49,0
2024-12-06 00:00:00,5,296.02,360.72,123.38,0
2024-12-06 01:00:00,5,249.43,307.21,98.71,0.05
2024-12-06 02:00:00,5,210.37,264.81,82.94,0.1
2024-12-06 03:00:00,5,240.6,303.84,93.22,0.12
